0
13
12
12
11
13
12
12
7
8
14
1
6
10
0
0
14
0
14
14
11
13
14
10
10
10
10
0
13
16
0
10
0
14
15
16
16
16
16
16
13
16
13
16
14
16
13
16
14
15
15
